lodash._createassigner (3.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash._createassigner/package.json
lodash.assign (3.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.assign/package.json
lodash.assign (4.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/node-sass/node_modules/lodash.assign/package.json
lodash.clonedeep (4.5.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.clonedeep/package.json
lodash.find (3.2.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.find/package.json
lodash.isequal (4.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isequal/package.json
lodash.isplainobject (3.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.isplainobject/package.json
lodash.istypedarray (3.0.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.istypedarray/package.json
lodash.keysin (3.0.8)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.keysin/package.json
lodash.merge (3.3.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.merge/package.json
lodash.pairs (3.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.pairs/package.json
lodash.toplainobject (3.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/lodash.toplainobject/package.json
lodash (3.10.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ember-cli-preprocess-registry/node_modules/lodash/package.json
lodash (4.16.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/globule/node_modules/lodash/package.json
log4js (0.6.38)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/log4js/package.json
lru-cache (2.2.4)	MIT (http://github.com/isaacs/node-lru-cache/raw/master/LICENSE)	node_modules/useragent/node_modules/lru-cache/package.json
lru-cache (2.7.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/jasmine/node_modules/lru-cache/package.json
markdown-it-terminal (0.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/markdown-it-terminal/package.json
markdown-it (4.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/markdown-it/package.json
markdown-it (4.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/markdown-it-terminal/node_modules/markdown-it/package.json
markdown (0.5.0)	MIT (http://www.opensource.org/licenses/mit-license.php)	node_modules/markdown/package.json
